pdf_path,page,page_width,page_height,text
E:\SCHEMATICai\samples\CP-7000-7099\CP-7005B.pdf,6,612.0,792.0,"23
21
22
ALTERNATOR
TERM. (TYP.)
R
M5
N
R
M4
120VAC
A
O
H
3
ALT2
4
8
ALT
M4
M4
OL
9
6
M5
M5
OL
A
1
O
H
H
2
ALT2
ALT1
ALTERNATOR 
MUDWELL PUMP1
11
10
ALT1
M4
OL
M5
OL
24
*
*
MOTOR STARTER
MUDWELL PUMP1
RUN LIGHT
MUDWELL PUMP2
MOTOR STARTER
MUDWELL PUMP2
RUN LIGHT
* REMOVE JUMPERS AND INSTALL LOCKOUT DEVICES IF REQUIRED
H
ALARM LIGHT
COMMON
SILENCE
RELAY
SILENCE
CR8
PIEZO
R
TEST
AUDIBLE ALARM
CR5-1
CR6-1
MUDWELL HL ALARM
BACKWASH ALARM
CR8-1
23
24
25
RD
GY
26
28
YL1
BR
BU
OR
29
31
TN2
DATE:
Drawing Title
Project Title
S/N
Sales Engineer
Application Engineer
DRAWN
APPROVED
BY:  NCR
BY:
DATE:
A.D.
A.D.
PURCHASE ORDER NUMBER
DRAWING NUMBER
SHEET NUMBER
CP-7005B
5
REFERENCE DRAWING
NO.
-
REVISION - LOCATION
-
-
-
-
ECN
DATE
BY
-
9125 Comar Drive
Walker, LA
70785
Ph. (225) 665-6162
Fax (225) 219-9183
MUDWELL
LEAD PUMP ON
MUDWELL
LAG PUMP ON
MUDWELL
ALL PUMPS OFF
CR1A-1
27
CR1A-2
30
CR7
CR2-1
FILTER BLOWER O.L.
CR3-1
CLEARWELL P1 O.L.
CR4-1
CLEARWELL P2 O.L.
A
CR9
MUDWELL PUMP 1
OVERLOAD LIGHT/RELAY
OL
M4
A
CR10
MUDWELL PUMP 2
OVERLOAD LIGHT/RELAY
OL
M5
TRANS 3
RLY 1
TRANS 3
RLY 2
TRANS 4
RLY 2
PM
PM
ETM
ELAPSED TIME METER
ETM
ELAPSED TIME METER
R
PR
PHOSPORUS PUMP
POWER RELAY
PHOSPORUS PUMP
RUN LIGHT
33
34
*
A
O
H
REMOTE CALL
N
CR5-2
BACKWASH
ALARM
CR6-2
MUDWELL
HIGH LEVEL
CR1-4
CR2-2
FILTER BLOWER
OVERLOAD
CR3-2
CLEARWELL
PUMP 1
CR4-2
CR7-1
COMMON
ALARM
CR9-2
CR10-2
OVERLOAD
CLEARWELL
PUMP 2
OVERLOAD
MUDWELL
PUMP 1
OVERLOAD
MUDWELL
PUMP 2
OVERLOAD
CR9-1
MUDWELL P1 O.L.
CR10-1
MUDWELL P2 O.L.
POWER FAIL"
E:\SCHEMATICai\samples\CP-7000-7099\CP-7005B.pdf,7,612.0,792.0,"DATE:
Drawing Title
Project Title
S/N
Sales Engineer
Application Engineer
DRAWN
APPROVED
BY:  NCR
BY:
DATE:
A.D.
A.D.
PURCHASE ORDER NUMBER
DRAWING NUMBER
SHEET NUMBER
CP-7005B
6
REFERENCE DRAWING
NO.
-
REVISION - LOCATION
-
-
-
-
ECN
DATE
BY
-
9125 Comar Drive
Walker, LA
70785
Ph. (225) 665-6162
Fax (225) 219-9183
H
N
120VAC
H.L.
R1
2
1
LAG
R2
4
3
+
-
TR1
RC1
TR2
RC2
+12V
-
L
N
TRANSCEIVER 4
POWER SUPPLY
HIGH
LAG
OPTI-FLOAT
CONNECTION
LEAD
R1
2
1
OFF
R2
4
3
+
-
TR1
RC1
TR2
RC2
TRANSCEIVER 3
LEAD
OFF
OPTI-FLOAT
CONNECTION
FLOATS BY OTHERS"
E:\SCHEMATICai\samples\CP-7000-7099\CP-7005B.pdf,8,612.0,792.0,"NP-4
NP-3
NP-2
NP-2
PROPER SEALS MUST BE INSTALLED EXTERNAL TO THE
SEWER GASSES WILL DESTROY COMPONENTS IN PANEL.
NAMEPLATE SCHEDULE
PANEL TO PREVENT ENTRY OF GASSES.
NOTE:
NP-6
NP-5
NP-2
NP-2
COMMON ALARM
DATE:
Drawing Title
Project Title
S/N
Sales Engineer
Application Engineer
DRAWN
APPROVED
BY:  NCR
BY:
DATE:
A.D.
A.D.
PURCHASE ORDER NUMBER
DRAWING NUMBER
SHEET NUMBER
CP-7005B
7
REFERENCE DRAWING
NO.
-
REVISION - LOCATION
-
-
-
-
ECN
DATE
BY
-
9125 Comar Drive
Walker, LA
70785
Ph. (225) 665-6162
Fax (225) 219-9183
NEMA 4X FIBERGLASS ENCLOSURE
VIEW OF INNER SWING PANEL
ALUMINUM SWING OUT PANEL
~
~
PIEZO
NP-10
PUSH BUTTON
NP-1
NP-2
NP-7
NP-2
NP-8
NP-9
NP-12
NP-11
NP-11
NP-11
NP-11
NP-11
0000011
ETM
0000011
ETM
0000011
ETM
0000011
ETM
0000011
ETM"
E:\SCHEMATICai\samples\CP-7000-7099\CP-7005B.pdf,9,612.0,792.0,"DATE:
Drawing Title
Project Title
S/N
Sales Engineer
Application Engineer
DRAWN
APPROVED
BY:  NCR
BY:
DATE:
A.D.
A.D.
PURCHASE ORDER NUMBER
DRAWING NUMBER
SHEET NUMBER
CP-7005B
8
REFERENCE DRAWING
NO.
-
REVISION - LOCATION
-
-
-
-
ECN
DATE
BY
-
9125 Comar Drive
Walker, LA
70785
Ph. (225) 665-6162
Fax (225) 219-9183
SUPPLIED BY OTHERS."
E:\SCHEMATICai\samples\CP-7000-7099\CP-7005B.pdf,10,612.0,792.0,"DATE:
Drawing Title
Project Title
S/N
Sales Engineer
Application Engineer
DRAWN
APPROVED
BY:  NCR
BY:
DATE:
A.D.
A.D.
PURCHASE ORDER NUMBER
DRAWING NUMBER
SHEET NUMBER
CP-7005B
9
REFERENCE DRAWING
NO.
-
REVISION - LOCATION
-
-
-
-
ECN
DATE
BY
-
9125 Comar Drive
Walker, LA
70785
Ph. (225) 665-6162
Fax (225) 219-9183"
E:\SCHEMATICai\samples\CP-7000-7099\CP-7005B.pdf,11,612.0,792.0,"DATE:
Drawing Title
Project Title
S/N
Sales Engineer
Application Engineer
DRAWN
APPROVED
BY:  NCR
BY:
DATE:
A.D.
A.D.
PURCHASE ORDER NUMBER
DRAWING NUMBER
SHEET NUMBER
CP-7005B
10
REFERENCE DRAWING
NO.
-
REVISION - LOCATION
-
-
-
-
ECN
DATE
BY
-
9125 Comar Drive
Walker, LA
70785
Ph. (225) 665-6162
Fax (225) 219-9183
LEGACY HOMES CP-7005
PLC PROGRAM: 4594R4
OPERATION:
There are 2 sand filters. When the high level float FS-1 rises in filter 1, and remains up for
B01 minutes, the blower will turn on and solenoid valve 1 will energize for B02 minutes. This
action will loosen the particulate matter that was previously filtered out of the effluent water.
After this time, the blower will turn off and solenoid valve 1 will de-energize. The system will
remain off (dwell) for B03 minutes. At the end of this dwell time, clear-well pump 1 will start
and run for B04 minutes flushing the loosened particulate matter out of the sand and into
the mud well.
After this sequence, if FS1 float does not drop back to normal, the backwash procedure will
commence again after an off time of B01 minutes. If after a preset number of sequential
backwashes, set in B52, the system does not reset, then an alarm will occur but the filter
will continue with multiple backwash procedures. If no sequential backwashes occur within
the time set in B50, then the backwash alarm will stop and counter B52 will reset.
The same procedure will occur with filter 2 using its high level float FS-2, the blower,
solenoid valve 2 and clear well pump 2. See the PLC Block Settings sheet for block
numbers for filter 2.
If the clear well level drops to the off float FS-3 level, the clear well pump will stop. It will not
restart until the level rises to the restore float FS-4 level. This is to prevent the pumps from
pumping dry and being damaged. Also, if the water in the clear well falls below the low level
float, the blower will turn off until the restore float is made again.
The following blocks can be set for on delays of the accompanying functions:
B60 – Filter Blower
B61 – Solenoid Valve 1
B62 – Solenoid Valve 2
OPTIONAL: Solenoid valve 3 continuously opens and closes periodically aerating the clear
well based on the settings of the repeat cycle timer B09. The settings for B09 MUST remain
set to 0 for the ON and the OFF times unless Solenoid Valve 3 is utilized.
The mud well pumps will operate in standard lead-lag operation. When the level rises to the
lead float FS-6 level, the lead pump will start and pump to the off float FS-5 level. Pumps
will alternate on each successive cycle. If when the lead pump is operating, the level
continues to rise to the lag float FS-7 level, the lag pump will start. At this time both pumps
will be operating. Both will pump to the off float level. If the level rises to the high level float
FS-8 level, then an alarm will occur.
The system will reset after a power outage."
E:\SCHEMATICai\samples\CP-7000-7099\CP-7005C.pdf,1,612.0,792.0,"Delta Treatment Systems
9125 Comar Drive
(225) 665-6162  Fax (800) 219-9183
Walker, LA 70785
CP-7005C
FILTER CONTROL PANEL
TERTIARY
INTERPRETATION OF THE PROJECT'S REQUIREMENTS. ANY
CHANGES AFTER FABRICATION WILL BE DONE AT EXTRA COST.
PLEASE REVIEW THOROUGHLY. THESE DRAWINGS ARE OUR
PROJECT SUBMITTAL
MARCH 27, 2024
C COX RESEARCH AND TECHNOLOGY, INC. 2024
LEGACY HOMES
(TRAIN 3)
P21-0190"
E:\SCHEMATICai\samples\CP-7000-7099\CP-7005C.pdf,2,612.0,792.0,"SOLD TO:  Delta Treatment
TAG: P21-0190 Legacy Homes Tertiary Filter
Control Panel (Train 3)
SHIP TO:  
-
-
SPECIAL NOTES:  
OTHER:  Power and controls for phosphorus dosing
Panel Type
Voltage
Phase/HZ
No. Motors
HP
FLA
Pump Manufacturer
Type of Pump
Catalog Number
Capacitors
Control Voltage
Control Power Transformer VA=5000
Enclosure NEMA Rating
Enclosure Material
Enclosure Size
Inner Swing Panel
Conrol Sensor
UL508A Labeling
UL698A Labeling
Alarm Light - Panel Door Mount
Alarm Light - Panel Top Mount
Alarm Light - Remote
Alarm Test Switch
Alarm Silence Switch
Alarm Acknowledge Switch
Alternator with Lead Pump Selector Switch
Audible Alarm - Bell
Audible Alarm - Horn
Audible Alarm - Piezo
Cycle Counters
Economy Version
Elapsed Time Meter
Flasher
Green Run Lights vs. Red
Ground Fault Receptacle
High Temp Lights
High Temp Pump Shutdown - Auto Reset
High Temp Pump Shutdown - Manual Reset
Intrinsically Safe Relays Pts.
Lightning Arrestor
Main Disconnect without Door Mt. Handle
Panel Heater / Thermostat W=
Phase Monitor
Pole, Box, Seal
Seal Fail Lights
Seal Fail Relay - Fixed
Seal Fail Relay - Adjustable
Seal Fail Shutdown
Starters - IEC
Starters - NEMA
Unpowered Alarm Circuits #9
Filter
277/480
3/60
5
Varies
Varies
Varies
Varies
Varies
No
120
Yes
4X
Fiberglass
40x32x12
Yes
PLC/Opti
No
No
Opti-Float  Level Dectector Pts.  8
R
COX  CAMO  System
TM
TM
X
DATE:
Drawing Title
Project Title
S/N
Sales Engineer
Application Engineer
DRAWN
APPROVED
BY:  NCR
BY:
DATE:
A.D.
A.D.
PURCHASE ORDER NUMBER
DRAWING NUMBER
SHEET NUMBER
CP-7005C
1
REFERENCE DRAWING
NO.
-
REVISION - LOCATION
-
-
-
-
ECN
DATE
BY
-
9125 Comar Drive
Walker, LA
70785
Ph. (225) 665-6162
Fax (225) 219-9183
X
X
X
X
X
X
X
X
Simplex 2HP Filter Blower - 3FLA
Duplex 7.5HP Clearwell Pumps - 13.4FLA
Duplex 1/2HP Mudwell Pumps - 5.75FLA @
X
X
pump
230V, 1Ø
Panel is ""Opti-Ready"" - Floats by others.
X"
E:\SCHEMATICai\samples\CP-7000-7099\CP-7005C.pdf,3,612.0,792.0,"2HP
BLOWER 1
460V,3Ø
MAIN SERVICE
277/480V, 3Ø
L3
L1
G
M
G
M1
OL1
L2
CB1
15A
3P
DISTRIBUTION BLOCK
4
12
L3
L1
L2
80A, 3 POLE
MAIN DISCONNECT
M
G
M2
OL2
CB2
30A
3P
12
7.5HP
CLEARWELL
M
G
M3
OL3
CB3
30A
3P
12
M
G
M4
OL4
CB6
15A
2P
12
CB7
15A
2P
12
LIGHTNING
ARRESTOR
1/2 HP
MUDWELL PUMP 2
230V,1Ø
M
G
M5
OL5
PUMP 1
7.5HP
CLEARWELL
PUMP 2
1/2 HP
MUDWELL PUMP 1
230V,1Ø
460V,3Ø
460V,3Ø
H
PHASE
MONITOR
DATE:
Drawing Title
Project Title
S/N
Sales Engineer
Application Engineer
DRAWN
APPROVED
BY:  NCR
BY:
DATE:
A.D.
A.D.
PURCHASE ORDER NUMBER
DRAWING NUMBER
SHEET NUMBER
CP-7005C
2
REFERENCE DRAWING
NO.
-
REVISION - LOCATION
-
-
-
-
ECN
DATE
BY
-
9125 Comar Drive
Walker, LA
70785
Ph. (225) 665-6162
Fax (225) 219-9183
CB9
10A
1P
VERIFY 120V BETWEEN CB9 AND NEUTRAL
BEFORE TURNING ON CIRCUIT BREAKER
* OVERLOADS MUT BE FIELD-SET BASED ON NAMEPLATE FULL-LOAD CURRENT.
*
*
*
*
*
PANEL TERMINAL
COMPONENT TERMINAL
WIRE NUMBER
PANEL WIRING
FIELD WIRING
LEGEND
TRANSFORMER
5000VA
480V-120/240VAC
CB4
25A
2P
CB5
25A
2P
MOUNTED
N
CB8
15A
1P
PR
PHOSPHORUS
DOSING PUMP
3FLA
13.4FLA
13.4FLA
5.75FLA
5.75FLA
EXTERNALLY"
E:\SCHEMATICai\samples\CP-7000-7099\CP-7005C.pdf,4,612.0,792.0,"I1
PLC
Q1
L1
N
H
O
A
*
1
2
M1
TERTIARY FILTER BLOWER
R
OL1
Q3
H
O
A
*
3
4
M2
CLEARWELL PUMP 1
R
OL2
Q4
H
O
A
*
5
6
M3
R
OL3
MOTOR STARTER
TERTIARY FILTER BLOWER
RUN LIGHT
MOTOR STARTER
CLEARWELL PUMP 1
RUN LIGHT
CLEARWELL PUMP 2
MOTOR STARTER
CLEARWELL PUMP 2
RUN LIGHT
PLC
L1
N
EXPANSION MOD
Q5
Q6
SV1
7
8
SV2
9
10
FILTER VALVE 1
FILTER VALVE 2
I2
* REMOVE JUMPERS AND INSTALL LOCKOUT DEVICES IF REQUIRED
PROGRAM:______________
H
N
Q7
I3
I4
Q8
CR5
R
BACKWASH ALARM
LIGHT
BACKWASH ALARM
CR6
R
MUDWELL HIGH LEVEL
LIGHT
MUDWELL HIGH LEVEL
RELAY
RELAY
4954r4
1
2
3
5
TN
6
7
9
YL
10
11
13
TN1
18
19
21
22
DATE:
Drawing Title
Project Title
S/N
Sales Engineer
Application Engineer
DRAWN
APPROVED
BY:  NCR
BY:
DATE:
A.D.
A.D.
PURCHASE ORDER NUMBER
DRAWING NUMBER
SHEET NUMBER
CP-7005C
3
REFERENCE DRAWING
NO.
-
REVISION - LOCATION
-
-
-
-
ECN
DATE
BY
-
9125 Comar Drive
Walker, LA
70785
Ph. (225) 665-6162
Fax (225) 219-9183
FILTER CELL 1
HIGH LEVEL
FILTER CELL 2
HIGH LEVEL
CLEARWELL LOW LEVEL
CLEARWELL RESTORE
MUDWELL HIGH LEVEL
ALARM
CR1
PHASE MONITOR AUX
RELAY
PM
CR1A
32
14
15
16
17
CR1-1
4
CR1-2
8
CR1-3
12
SV3
11
12
20
(OPTIONAL)
CLEARWATER BLOWER
VALVE (OPTIONAL)
DISTRIBUTION BLOCK
CR2
A
OL
M1
CR3
A
OL
M2
CR4
A
OL
M3
FILTER BLOWER
OVERLOAD AUX RELAY
PM
PM
PM
TRANS 1
RLY 1
TRANS 1
RLY 2
TRANS 2
RLY 2
TRANS 2
RLY 1
ETM
ELAPSED TIME METER
ETM
ELAPSED TIME METER
ETM
ELAPSED TIME METER
FILTER BLOWER
OVERLOAD LIGHT
CLEARWELL PUMP 1
OVERLOAD AUX RELAY
CLEARWELL PUMP 1
OVERLOAD LIGHT
CLEARWELL PUMP 2
OVERLOAD AUX RELAY
CLEARWELL PUMP 2
OVERLOAD LIGHT
TRANS 4
RLY 1
DISTRIBUTION BLOCK"
E:\SCHEMATICai\samples\CP-7000-7099\CP-7005C.pdf,5,612.0,792.0,"DATE:
Drawing Title
Project Title
S/N
Sales Engineer
Application Engineer
DRAWN
APPROVED
BY:  NCR
BY:
DATE:
A.D.
A.D.
PURCHASE ORDER NUMBER
DRAWING NUMBER
SHEET NUMBER
CP-7005C
4
REFERENCE DRAWING
NO.
-
REVISION - LOCATION
-
-
-
-
ECN
DATE
BY
-
9125 Comar Drive
Walker, LA
70785
Ph. (225) 665-6162
Fax (225) 219-9183
H
N
120VAC
RESTORE
R1
2
1
L.L.
R2
4
3
+
-
TR1
RC1
TR2
RC2
+12V
-
L
N
TRANSCEIVER 2
POWER SUPPLY
RESTORE
LOW LEVEL
OPTI-FLOAT
CONNECTION
H.L.
FC1
2
1
H.L.
FC2
4
3
+
-
TR1
RC1
TR2
RC2
TRANSCEIVER 1
HIGH LEVEL
HIGH LEVEL
OPTI-FLOAT
CONNECTION
CLEARWELL
CLEARWELL
FLOATS BY OTHERS
FILTER CELL 1
FILTER CELL 2
R1
R2"
E:\SCHEMATICai\samples\CP-7000-7099\CP-7005C.pdf,6,612.0,792.0,"23
21
22
ALTERNATOR
TERM. (TYP.)
R
M5
N
R
M4
120VAC
A
O
H
3
ALT2
4
8
ALT
M4
M4
OL
9
6
M5
M5
OL
A
1
O
H
H
2
ALT2
ALT1
ALTERNATOR 
MUDWELL PUMP1
11
10
ALT1
M4
OL
M5
OL
24
*
*
MOTOR STARTER
MUDWELL PUMP1
RUN LIGHT
MUDWELL PUMP2
MOTOR STARTER
MUDWELL PUMP2
RUN LIGHT
* REMOVE JUMPERS AND INSTALL LOCKOUT DEVICES IF REQUIRED
H
ALARM LIGHT
COMMON
SILENCE
RELAY
SILENCE
CR8
PIEZO
R
TEST
AUDIBLE ALARM
CR5-1
CR6-1
MUDWELL HL ALARM
BACKWASH ALARM
CR8-1
23
24
25
RD
GY
26
28
YL1
BR
BU
OR
29
31
TN2
DATE:
Drawing Title
Project Title
S/N
Sales Engineer
Application Engineer
DRAWN
APPROVED
BY:  NCR
BY:
DATE:
A.D.
A.D.
PURCHASE ORDER NUMBER
DRAWING NUMBER
SHEET NUMBER
CP-7005C
5
REFERENCE DRAWING
NO.
-
REVISION - LOCATION
-
-
-
-
ECN
DATE
BY
-
9125 Comar Drive
Walker, LA
70785
Ph. (225) 665-6162
Fax (225) 219-9183
MUDWELL
LEAD PUMP ON
MUDWELL
LAG PUMP ON
MUDWELL
ALL PUMPS OFF
CR1A-1
27
CR1A-2
30
CR7
CR2-1
FILTER BLOWER O.L.
CR3-1
CLEARWELL P1 O.L.
CR4-1
CLEARWELL P2 O.L.
A
CR9
MUDWELL PUMP 1
OVERLOAD LIGHT/RELAY
OL
M4
A
CR10
MUDWELL PUMP 2
OVERLOAD LIGHT/RELAY
OL
M5
TRANS 3
RLY 1
TRANS 3
RLY 2
TRANS 4
RLY 2
PM
PM
ETM
ELAPSED TIME METER
ETM
ELAPSED TIME METER
R
PR
PHOSPORUS PUMP
POWER RELAY
PHOSPORUS PUMP
RUN LIGHT
33
34
*
A
O
H
REMOTE CALL
N
CR5-2
BACKWASH
ALARM
CR6-2
MUDWELL
HIGH LEVEL
CR1-4
CR2-2
FILTER BLOWER
OVERLOAD
CR3-2
CLEARWELL
PUMP 1
CR4-2
CR7-1
COMMON
ALARM
CR9-2
CR10-2
OVERLOAD
CLEARWELL
PUMP 2
OVERLOAD
MUDWELL
PUMP 1
OVERLOAD
MUDWELL
PUMP 2
OVERLOAD
CR9-1
MUDWELL P1 O.L.
CR10-1
MUDWELL P2 O.L.
POWER FAIL"
E:\SCHEMATICai\samples\CP-7000-7099\CP-7005C.pdf,7,612.0,792.0,"DATE:
Drawing Title
Project Title
S/N
Sales Engineer
Application Engineer
DRAWN
APPROVED
BY:  NCR
BY:
DATE:
A.D.
A.D.
PURCHASE ORDER NUMBER
DRAWING NUMBER
SHEET NUMBER
CP-7005C
6
REFERENCE DRAWING
NO.
-
REVISION - LOCATION
-
-
-
-
ECN
DATE
BY
-
9125 Comar Drive
Walker, LA
70785
Ph. (225) 665-6162
Fax (225) 219-9183
H
N
120VAC
H.L.
R1
2
1
LAG
R2
4
3
+
-
TR1
RC1
TR2
RC2
+12V
-
L
N
TRANSCEIVER 4
POWER SUPPLY
HIGH
LAG
OPTI-FLOAT
CONNECTION
LEAD
R1
2
1
OFF
R2
4
3
+
-
TR1
RC1
TR2
RC2
TRANSCEIVER 3
LEAD
OFF
OPTI-FLOAT
CONNECTION
FLOATS BY OTHERS"
E:\SCHEMATICai\samples\CP-7000-7099\CP-7005C.pdf,8,612.0,792.0,"NP-4
NP-3
NP-2
NP-2
PROPER SEALS MUST BE INSTALLED EXTERNAL TO THE
SEWER GASSES WILL DESTROY COMPONENTS IN PANEL.
NAMEPLATE SCHEDULE
PANEL TO PREVENT ENTRY OF GASSES.
NOTE:
NP-6
NP-5
NP-2
NP-2
COMMON ALARM
DATE:
Drawing Title
Project Title
S/N
Sales Engineer
Application Engineer
DRAWN
APPROVED
BY:  NCR
BY:
DATE:
A.D.
A.D.
PURCHASE ORDER NUMBER
DRAWING NUMBER
SHEET NUMBER
CP-7005C
7
REFERENCE DRAWING
NO.
-
REVISION - LOCATION
-
-
-
-
ECN
DATE
BY
-
9125 Comar Drive
Walker, LA
70785
Ph. (225) 665-6162
Fax (225) 219-9183
NEMA 4X FIBERGLASS ENCLOSURE
VIEW OF INNER SWING PANEL
ALUMINUM SWING OUT PANEL
~
~
PIEZO
NP-10
PUSH BUTTON
NP-1
NP-2
NP-7
NP-2
NP-8
NP-9
NP-12
NP-11
NP-11
NP-11
NP-11
NP-11
0000011
ETM
0000011
ETM
0000011
ETM
0000011
ETM
0000011
ETM"
E:\SCHEMATICai\samples\CP-7000-7099\CP-7005C.pdf,9,612.0,792.0,"DATE:
Drawing Title
Project Title
S/N
Sales Engineer
Application Engineer
DRAWN
APPROVED
BY:  NCR
BY:
DATE:
A.D.
A.D.
PURCHASE ORDER NUMBER
DRAWING NUMBER
SHEET NUMBER
CP-7005C
8
REFERENCE DRAWING
NO.
-
REVISION - LOCATION
-
-
-
-
ECN
DATE
BY
-
9125 Comar Drive
Walker, LA
70785
Ph. (225) 665-6162
Fax (225) 219-9183
SUPPLIED BY OTHERS."
E:\SCHEMATICai\samples\CP-7000-7099\CP-7005C.pdf,10,612.0,792.0,"DATE:
Drawing Title
Project Title
S/N
Sales Engineer
Application Engineer
DRAWN
APPROVED
BY:  NCR
BY:
DATE:
A.D.
A.D.
PURCHASE ORDER NUMBER
DRAWING NUMBER
SHEET NUMBER
CP-7005C
9
REFERENCE DRAWING
NO.
-
REVISION - LOCATION
-
-
-
-
ECN
DATE
BY
-
9125 Comar Drive
Walker, LA
70785
Ph. (225) 665-6162
Fax (225) 219-9183"
E:\SCHEMATICai\samples\CP-7000-7099\CP-7005C.pdf,11,612.0,792.0,"DATE:
Drawing Title
Project Title
S/N
Sales Engineer
Application Engineer
DRAWN
APPROVED
BY:  NCR
BY:
DATE:
A.D.
A.D.
PURCHASE ORDER NUMBER
DRAWING NUMBER
SHEET NUMBER
CP-7005C
10
REFERENCE DRAWING
NO.
-
REVISION - LOCATION
-
-
-
-
ECN
DATE
BY
-
9125 Comar Drive
Walker, LA
70785
Ph. (225) 665-6162
Fax (225) 219-9183
LEGACY HOMES CP-7005
PLC PROGRAM: 4594R4
OPERATION:
There are 2 sand filters. When the high level float FS-1 rises in filter 1, and remains up for
B01 minutes, the blower will turn on and solenoid valve 1 will energize for B02 minutes. This
action will loosen the particulate matter that was previously filtered out of the effluent water.
After this time, the blower will turn off and solenoid valve 1 will de-energize. The system will
remain off (dwell) for B03 minutes. At the end of this dwell time, clear-well pump 1 will start
and run for B04 minutes flushing the loosened particulate matter out of the sand and into
the mud well.
After this sequence, if FS1 float does not drop back to normal, the backwash procedure will
commence again after an off time of B01 minutes. If after a preset number of sequential
backwashes, set in B52, the system does not reset, then an alarm will occur but the filter
will continue with multiple backwash procedures. If no sequential backwashes occur within
the time set in B50, then the backwash alarm will stop and counter B52 will reset.
The same procedure will occur with filter 2 using its high level float FS-2, the blower,
solenoid valve 2 and clear well pump 2. See the PLC Block Settings sheet for block
numbers for filter 2.
If the clear well level drops to the off float FS-3 level, the clear well pump will stop. It will not
restart until the level rises to the restore float FS-4 level. This is to prevent the pumps from
pumping dry and being damaged. Also, if the water in the clear well falls below the low level
float, the blower will turn off until the restore float is made again.
The following blocks can be set for on delays of the accompanying functions:
B60 – Filter Blower
B61 – Solenoid Valve 1
B62 – Solenoid Valve 2
OPTIONAL: Solenoid valve 3 continuously opens and closes periodically aerating the clear
well based on the settings of the repeat cycle timer B09. The settings for B09 MUST remain
set to 0 for the ON and the OFF times unless Solenoid Valve 3 is utilized.
The mud well pumps will operate in standard lead-lag operation. When the level rises to the
lead float FS-6 level, the lead pump will start and pump to the off float FS-5 level. Pumps
will alternate on each successive cycle. If when the lead pump is operating, the level
continues to rise to the lag float FS-7 level, the lag pump will start. At this time both pumps
will be operating. Both will pump to the off float level. If the level rises to the high level float
FS-8 level, then an alarm will occur.
The system will reset after a power outage."
E:\SCHEMATICai\samples\CP-7000-7099\CP-7006.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-7000-7099\CP-7006.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-7000-7099\CP-7006.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-7000-7099\CP-7006.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-7000-7099\CP-7006.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-7000-7099\CP-7006.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-7000-7099\CP-7006.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-7000-7099\CP-7007.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-7000-7099\CP-7007.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-7000-7099\CP-7007.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-7000-7099\CP-7007.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-7000-7099\CP-7007.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-7000-7099\CP-7007.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-7000-7099\CP-7007.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-7000-7099\CP-7008.pdf,1,612.0,792.0,"CP-7008
SIMPLEX
CONTROL PANEL
COX RESEARCH AND TECHNOLOGY, INC. 2023
C
AS BUILTS
JULY 11, 2023
DOGGETT
Delta Process Equipment
8275 Florida Blvd.
(225) 665-1666  Fax (225) 665-1855
Denham Springs, LA 70726
SERIAL#91709"
